Date,BND,GOVT,IGLB,MBB,SHY,SJNK,SPAB,TIP,VCSH
2019-01-23,76.01172637939453,24.02176856994629,53.72734832763672,100.13117218017578,81.2008056640625,24.38861846923828,26.61229705810547,107.21427917480469,74.9823989868164
2019-01-24,76.17452239990234,24.08002471923828,53.95269775390625,100.28434753417969,81.26881408691406,24.415908813476562,26.660030364990234,107.38044738769531,75.06840515136719
2019-01-25,76.08834838867188,24.041189193725586,53.868194580078125,100.23649597167969,81.21052551269531,24.452299118041992,26.650484085083008,107.21427917480469,75.05884552001953
2019-01-28,76.11707305908203,24.041189193725586,53.830631256103516,100.26519775390625,81.22025299072266,24.415908813476562,26.669574737548828,107.06763458251953,75.06840515136719
2019-01-29,76.2702865600586,24.08002471923828,53.971473693847656,100.46623229980469,81.25908660888672,24.38861846923828,26.70775604248047,107.38044738769531,75.14486694335938
2019-01-30,76.34691619873047,24.10915756225586,54.30012130737305,100.71512603759766,81.365966796875,24.543264389038086,26.76502799987793,107.96695709228516,75.30728912353516
2019-01-31,76.70126342773438,24.177125930786133,54.8165397644043,100.983154296875,81.4339599609375,24.597848892211914,26.8604793548584,108.57301330566406,75.46974182128906
2019-02-01,76.4881362915039,24.114870071411133,54.65068054199219,100.73358154296875,81.33859252929688,24.580472946166992,26.78679084777832,108.1917953491211,75.38259887695312
2019-02-04,76.4209213256836,24.075956344604492,54.528167724609375,100.61839294433594,81.33859252929688,24.626182556152344,26.758079528808594,107.97672271728516,75.35385131835938
2019-02-05,76.58412170410156,24.114870071411133,54.867435455322266,100.7431869506836,81.33859252929688,24.699310302734375,26.81550407409668,108.12335968017578,75.42089080810547
2019-02-06,76.55532836914062,24.114870071411133,54.66952896118164,100.78157043457031,81.37751007080078,24.67188262939453,26.844209671020508,108.054931640625,75.41130828857422
2019-02-07,76.61294555664062,24.173233032226562,54.66952896118164,100.88717651367188,81.43590545654297,24.5987606048584,26.87291717529297,108.22110748291016,75.44962310791016
2019-02-08,76.72813415527344,24.202409744262695,54.914554595947266,100.95435333251953,81.46510314941406,24.5987606048584,26.901630401611328,108.26998901367188,75.507080078125
2019-02-11,76.69935607910156,24.182958602905273,54.72607421875,100.9063720703125,81.43590545654297,24.61703872680664,26.87291717529297,108.04515838623047,75.46878814697266
2019-02-12,76.68973541259766,24.144046783447266,54.782615661621094,100.86796569824219,81.42616271972656,24.708452224731445,26.87291717529297,108.06471252441406,75.48792266845703
2019-02-13,76.57453918457031,24.124591827392578,54.64125061035156,100.7431869506836,81.36778259277344,24.681028366088867,26.83464241027832,108.04515838623047,75.42089080810547
2019-02-14,76.7089614868164,24.182958602905273,54.72607421875,100.84876251220703,81.47483825683594,24.67188262939453,26.85377311706543,108.34819030761719,75.49751281738281
2019-02-15,76.73774719238281,24.182958602905273,54.923988342285156,100.86796569824219,81.43590545654297,24.73587989807129,26.86334800720215,108.34819030761719,75.507080078125
2019-02-19,76.80494689941406,24.212141036987305,54.96167755126953,100.9831314086914,81.49430084228516,24.745018005371094,26.9207706451416,108.60234069824219,75.5549545288086
2019-02-20,76.77615356445312,24.202409744262695,54.84858322143555,101.02155303955078,81.48457336425781,24.76329803466797,26.892065048217773,108.6414566040039,75.5549545288086
2019-02-21,76.6225357055664,24.144046783447266,54.55643081665039,100.91596221923828,81.45536804199219,24.76329803466797,26.86334800720215,108.45571899414062,75.5549545288086
2019-02-22,76.79534149169922,24.19268798828125,54.87685775756836,101.0311508178711,81.51376342773438,24.772438049316406,26.9207706451416,108.73918914794922,75.64115142822266
2019-02-25,76.76654052734375,24.173233032226562,54.84858322143555,101.02155303955078,81.50402069091797,24.809005737304688,26.892065048217773,108.66099548339844,75.6124267578125
2019-02-26,76.87215423583984,24.212141036987305,54.95225143432617,101.10794067382812,81.54295349121094,24.827287673950195,26.930343627929688,108.81739044189453,75.70819091796875
2019-02-27,76.71855163574219,24.153778076171875,54.518741607666016,100.96395874023438,81.52349853515625,24.845571517944336,26.882490158081055,108.56322479248047,75.67945098876953
2019-02-28,76.63213348388672,24.114870071411133,54.48104476928711,100.91596221923828,81.50402069091797,24.8364315032959,26.825075149536133,108.38729858398438,75.66028594970703
2019-03-01,76.39542388916016,24.048608779907227,54.36375045776367,100.6705093383789,81.44942474365234,24.88787269592285,26.798208236694336,108.17222595214844,75.62574768066406
2019-03-04,76.5301284790039,24.107072830200195,54.51510238647461,100.81488800048828,81.46893310546875,24.851125717163086,26.84617805480957,108.32862854003906,75.69291687011719
2019-03-05,76.58787536621094,24.116817474365234,54.7894172668457,100.8533935546875,81.47867584228516,24.86031723022461,26.86536979675293,108.28954315185547,75.72173309326172
2019-03-06,76.68409729003906,24.155792236328125,54.77050018310547,100.98814392089844,81.53716278076172,24.81437873840332,26.88456153869629,108.4166030883789,75.78888702392578
2019-03-07,76.90541076660156,24.21426010131836,54.978614807128906,101.12291717529297,81.60542297363281,24.786821365356445,26.951719284057617,108.71965026855469,75.91366577148438
2019-03-08,77.00164794921875,24.253232955932617,55.035369873046875,101.2576675415039,81.63468170166016,24.759262084960938,26.999696731567383,108.81739044189453,75.91366577148438
2019-03-11,76.96317291259766,24.204513549804688,55.16780471801758,101.2576675415039,81.61516571044922,24.80518913269043,26.980510711669922,108.79784393310547,75.92327117919922
2019-03-12,77.1460189819336,24.28246307373047,55.45158386230469,101.45015716552734,81.6444320678711,24.84194564819336,27.038076400756836,109.00313568115234,75.97126007080078
2019-03-13,77.10750579833984,24.272720336914062,55.262393951416016,101.47903442382812,81.6541748046875,24.897062301635742,27.018882751464844,109.13021087646484,76.00962829589844
2019-03-14,77.04015350341797,24.233747482299805,55.082664489746094,101.41165924072266,81.67367553710938,24.897062301635742,26.99009895324707,109.10089111328125,75.98082733154297
2019-03-15,77.18450164794922,24.28246307373047,55.319149017333984,101.58491516113281,81.70292663574219,24.906251907348633,27.038076400756836,109.48210906982422,76.07681274414062
2019-03-18,77.13638305664062,24.272720336914062,55.30023956298828,101.59454345703125,81.68342590332031,24.906251907348633,27.047666549682617,109.47235107421875,76.04802703857422
2019-03-19,77.09789276123047,24.262975692749023,55.262393951416016,101.56565856933594,81.67367553710938,24.906251907348633,27.038076400756836,109.37459564208984,76.06722259521484
2019-03-20,77.43470001220703,24.370159149169922,55.63132095336914,101.84480285644531,81.7906494140625,24.988937377929688,27.13401985168457,110.09796142578125,76.27838134765625
2019-03-21,77.45392608642578,24.370159149169922,55.82996368408203,101.88328552246094,81.7906494140625,24.97974395751953,27.162809371948242,110.08818054199219,76.26876068115234
2019-03-22,77.87733459472656,24.506582260131836,56.407005310058594,102.22017669677734,81.92716979980469,24.906251907348633,27.287538528442383,110.4205322265625,76.42231750488281
2019-03-25,77.97355651855469,24.54555892944336,56.60565185546875,102.30680847167969,82.014892578125,24.897062301635742,27.345104217529297,110.3912124633789,76.54708862304688
2019-03-26,77.99281311035156,24.54555892944336,56.643489837646484,102.44154357910156,82.00516510009766,24.924623489379883,27.354703903198242,110.1957015991211,76.54708862304688
2019-03-27,78.13714599609375,24.60402488708496,56.84214401245117,102.49931335449219,82.07341766357422,24.961374282836914,27.40267562866211,110.24457550048828,76.57587432861328
2019-03-28,78.17562866210938,24.60402488708496,56.936729431152344,102.46080780029297,82.06365966796875,24.97974395751953,27.412269592285156,110.33255767822266,76.54708862304688
2019-03-29,78.1178970336914,24.59427833557129,57.08808517456055,102.37417602539062,82.014892578125,25.034870147705078,27.38349151611328,110.5280532836914,76.54708862304688
2019-04-01,77.80921936035156,24.453706741333008,56.66750717163086,102.00846099853516,81.930908203125,25.051490783691406,27.281518936157227,110.11750030517578,76.35942077636719
2019-04-02,77.84779357910156,24.473230361938477,56.74345779418945,102.07599639892578,81.96998596191406,25.051490783691406,27.281518936157227,110.22502899169922,76.41718292236328
2019-04-03,77.7416763305664,24.43418312072754,56.525115966796875,101.98915100097656,81.930908203125,25.042253494262695,27.262277603149414,109.88289642333984,76.35942077636719
2019-04-04,77.81886291503906,24.453706741333008,56.6390266418457,102.07599639892578,81.95043182373047,25.060720443725586,27.271896362304688,109.96109771728516,76.37869262695312
2019-04-05,77.8767318725586,24.46346664428711,56.81941223144531,102.19180297851562,81.94066619873047,25.09763526916504,27.2911376953125,110.08818054199219,76.3883056640625
2019-04-08,77.79956817626953,24.443944931030273,56.74345779418945,102.10494995117188,81.9211196899414,25.09763526916504,27.2911376953125,109.98064422607422,76.40753936767578
2019-04-09,77.91532135009766,24.473230361938477,56.91434860229492,102.16285705566406,81.930908203125,25.106868743896484,27.31037712097168,110.08818054199219,76.46527862548828
2019-04-10,78.02142333984375,24.502519607543945,57.21815490722656,102.31725311279297,81.99928283691406,25.171485900878906,27.339235305786133,110.48896026611328,76.55188751220703
2019-04-11,77.88639068603516,24.453706741333008,57.11371612548828,102.23041534423828,81.95043182373047,25.189939498901367,27.31037712097168,110.23480224609375,76.50376892089844
2019-04-12,77.7416763305664,24.3853759765625,57.056758880615234,102.02775573730469,81.90159606933594,25.22686767578125,27.262277603149414,110.0295181274414,76.47490692138672
2019-04-15,77.76097869873047,24.4049015045166,57.056758880615234,102.10494995117188,81.91136169433594,25.217636108398438,27.271896362304688,110.08818054199219,76.446044921875
2019-04-16,77.62594604492188,24.336565017700195,56.72447967529297,101.93125915527344,81.90159606933594,25.199169158935547,27.243043899536133,109.8340072631836,76.40753936767578
2019-04-17,77.62594604492188,24.3658504486084,56.66750717163086,101.99881744384766,81.930908203125,25.180713653564453,27.223796844482422,109.81446838378906,76.40753936767578
2019-04-18,77.73204803466797,24.4049015045166,56.847896575927734,102.01810455322266,81.95043182373047,25.180713653564453,27.262277603149414,110.12727355957031,76.43640899658203
2019-04-22,77.65485382080078,24.375612258911133,56.6390266418457,101.9505615234375,81.960205078125,25.180713653564453,27.223796844482422,110.01976776123047,76.41718292236328
2019-04-23,77.78992462158203,24.4049015045166,56.91434860229492,101.9795150756836,81.99928283691406,25.217636108398438,27.271896362304688,110.27389526367188,76.52301025390625
2019-04-24,77.99248504638672,24.473230361938477,57.24663162231445,102.12425994873047,82.04812622070312,25.22686767578125,27.32961654663086,110.6551284790039,76.59037780761719
2019-04-25,77.97319030761719,24.46346664428711,57.15169143676758,102.13389587402344,82.04812622070312,25.217636108398438,27.32961654663086,110.6551284790039,76.57113647460938
2019-04-26,78.14684295654297,24.502519607543945,57.398521423339844,102.33656311035156,82.13606262207031,25.254554748535156,27.358476638793945,110.89950561523438,76.70586395263672
2019-04-29,77.98283386230469,24.46346664428711,57.1327018737793,102.24006652832031,82.10673522949219,25.236093521118164,27.32961654663086,110.58670806884766,76.62887573242188
2019-04-30,78.09858703613281,24.492755889892578,57.18966293334961,102.27864837646484,82.16534423828125,25.254554748535156,27.358476638793945,110.77243041992188,76.7251205444336
2019-05-01,78.10344696044922,24.507423400878906,57.27826690673828,102.34831237792969,82.09293365478516,25.20818519592285,27.380659103393555,110.53287506103516,76.6489028930664
2019-05-02,77.92938232421875,24.468307495117188,56.925750732421875,102.21287536621094,82.05377960205078,25.198909759521484,27.32278823852539,110.08306884765625,76.58138275146484
2019-05-03,78.0744400024414,24.487863540649414,57.24015808105469,102.39667510986328,82.0831527709961,25.236005783081055,27.351726531982422,110.38619995117188,76.6489028930664
2019-05-06,78.1711196899414,24.5269832611084,57.32590866088867,102.43536376953125,82.13207244873047,25.236005783081055,27.409589767456055,110.55242156982422,76.7260513305664
2019-05-07,78.28715515136719,24.58565902709961,57.44023895263672,102.51276397705078,82.17122650146484,25.143260955810547,27.419239044189453,110.61109161376953,76.74535369873047
2019-05-08,78.2291488647461,24.556320190429688,57.05914306640625,102.45471954345703,82.16143035888672,25.152536392211914,27.419239044189453,110.32754516601562,76.6875
2019-05-09,78.30651092529297,24.59543800354004,57.125831604003906,102.49340057373047,82.21037292480469,25.106164932250977,27.438528060913086,110.5133056640625,76.73571014404297
2019-05-10,78.29682922363281,24.58565902709961,57.11630630493164,102.59982299804688,82.22993469238281,25.143260955810547,27.438528060913086,110.75775909423828,76.75499725341797
2019-05-13,78.46124267578125,24.673673629760742,57.154415130615234,102.73526000976562,82.32781982421875,25.01342010498047,27.506032943725586,110.99246215820312,76.83216094970703
2019-05-14,78.50958251953125,24.65411376953125,57.20204544067383,102.79330444335938,82.32781982421875,25.059791564941406,27.486743927001953,111.07067108154297,76.83216094970703
2019-05-15,78.6256103515625,24.71279525756836,57.44976043701172,102.90939331054688,82.38654327392578,25.06906509399414,27.554256439208984,111.29558563232422,76.90934753417969
2019-05-16,78.50958251953125,24.683452606201172,57.34496307373047,102.8513412475586,82.33759307861328,25.124710083007812,27.51567840576172,111.11957550048828,76.86111450195312
2019-05-17,78.52892303466797,24.693235397338867,57.3830680847168,102.81262969970703,82.35716247558594,25.124710083007812,27.51567840576172,111.01200103759766,76.88040924072266
2019-05-20,78.4322280883789,24.65411376953125,57.259220123291016,102.6868896484375,82.31802368164062,25.124710083007812,27.51567840576172,110.86532592773438,76.83216094970703
2019-05-21,78.39354705810547,24.64434051513672,57.268741607666016,102.69656372070312,82.27888488769531,25.17108726501465,27.486743927001953,110.92400360107422,76.78396606445312
2019-05-22,78.53860473632812,24.693235397338867,57.40212631225586,102.80296325683594,82.31802368164062,25.17108726501465,27.52532958984375,110.9631118774414,76.81288146972656
